step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3680.0,312,0,133,9504,9816,0,2649.0,8.490384615384615,6.554530161354953,10,140.0,0.38212188755983356,9,112.0,0.46584910077602165,17,474.0,0.2940253175882319,11,244.0,0.19841046210408164,10,193.0,0.2699201244290245,9,200.0,0.44049765210945385,4,98.0,0.6367016133024463,10,197.0,0.25437118365567646,9,138.0,0.4654834412880874,10,143.0,0.3020499562469155,3,67.0,0.47974603995345566,4,77.0,0.5919614860485201,4,94.0,0.6582131071763518,3,63.0,0.571847441738217,10,205.0,0.2252980427330831,10,204.0,0.4238516632140305,133,2649.0
3685.0,314,0,140,9518,9832,0,3342.0,10.643312101910828,6.499262854333015,12,195.0,0.3527150296172264,10,162.0,0.4395395164603324,17,559.0,0.31799687055869597,11,299.0,0.33693789863161766,10,243.0,0.27438059569343726,9,245.0,0.3647545261801423,4,118.0,0.67096570201286,10,247.0,0.34538153169611735,11,193.0,0.4655427690534283,12,201.0,0.3640314081992241,3,82.0,0.5234600264527497,4,97.0,0.5595997591254463,4,114.0,0.6184698440412226,3,78.0,0.6319482380835519,10,255.0,0.27678631462138525,10,254.0,0.33801219936283233,140,3342.0
3690.0,304,0,149,9536,9840,0,4068.0,13.381578947368421,5.927454467747758,14,260.0,0.24475108061006917,12,220.0,0.36077867483174125,17,644.0,0.32120969085296086,11,354.0,0.40183722927638205,10,293.0,0.2772911859796275,9,290.0,0.28938768270289034,4,138.0,0.6327040602308663,10,297.0,0.4214388322085383,14,256.0,0.37549235422839183,14,266.0,0.3939828071423317,3,97.0,0.481502397526635,4,117.0,0.47999287439297667,4,134.0,0.6263642898827045,3,93.0,0.67494253392318,10,305.0,0.21674453844639363,10,304.0,0.2812354773976375,149,4068.0
3695.0,305,0,147,9551,9856,0,4379.0,14.357377049180329,5.560971984500639,16,336.0,0.2530540731294249,14,289.0,0.27281755553335135,8,527.0,0.3443987483569827,11,409.0,0.2659573545000218,10,343.0,0.2476904492617791,9,335.0,0.28412143156740455,4,158.0,0.5599932179214335,10,347.0,0.4531014951613791,15,329.0,0.37346279900634366,16,340.0,0.3369262772467501,3,112.0,0.5241586389952485,4,137.0,0.41971260830190565,4,154.0,0.5676539558162601,3,108.0,0.6257833693495991,10,355.0,0.27413027905033216,10,354.0,0.21132032440244447,147,4633.0
3700.0,317,0,75,9555,9872,0,972.0,3.0662460567823344,5.09799044924424,10,243.0,0.29232785999839783,9,207.0,0.2259134196418807,6,387.0,0.25163206045353437,3,279.0,0.1399692344004117,3,220.0,0.41146910212373144,3,202.0,0.3050496795616993,2,6.0,0.6215873835426581,4,222.0,0.3580260355498671,13,244.0,0.26725206356397796,10,284.0,0.34017018076163474,1,3.0,0.6696098152351067,0,2.0,0.504144938407739,3,8.0,0.3441426355515706,2,44.0,0.42085157374282967,3,266.0,0.39814787629698245,3,227.0,0.2268740367973152,75,2844.0
3705.0,315,0,83,9565,9880,0,357.0,1.1333333333333333,6.360743051201836,4,158.0,0.3283199747807374,4,128.0,0.25989840928479246,12,195.0,0.25845311534949783,5,136.0,0.3986425985231845,2,86.0,0.632495796330514,3,62.0,0.510369348258653,6,29.0,0.5313564222840902,7,99.0,0.31668375671080823,10,182.0,0.19590717776177344,5,161.0,0.27439403903763665,2,15.0,0.6546803914782339,3,13.0,0.597623203322672,8,45.0,0.3384063045091363,6,31.0,0.4368626903981091,4,89.0,0.5311526463971821,2,91.0,0.6411913700173614,83,1520.0
3710.0,320,0,118,9576,9896,0,862.0,2.69375,7.012867610513257,5,95.0,0.4894861429632864,4,76.0,0.4127868961981903,15,149.0,0.19686222483683238,5,44.0,0.34195074240448486,5,33.0,0.6092105380965449,4,43.0,0.578220431368369,8,64.0,0.5187590851792864,13,79.0,0.41005384458444843,14,147.0,0.2801814593256468,7,90.0,0.36993953232721644,5,33.0,0.6576049058621912,3,27.0,0.6715001031583088,12,99.0,0.4251544057682482,10,75.0,0.4832865669486239,5,35.0,0.46700825519570927,3,28.0,0.36399716019032513,118,1117.0
3715.0,320,0,125,9592,9912,0,1470.0,4.59375,7.1430800241209855,7,65.0,0.5388979366521474,4,53.0,0.5535388439322839,15,218.0,0.1960578969811379,5,67.0,0.45395877622298864,7,59.0,0.5333960806691994,4,61.0,0.5864398090406185,8,104.0,0.475290325568806,13,138.0,0.34709241241552813,14,174.0,0.3047837440237521,7,76.0,0.4741435766151048,6,56.0,0.60985068718719,3,39.0,0.6458908493078546,12,153.0,0.4089270453823987,10,121.0,0.4652392482424919,7,61.0,0.5083470347928108,3,39.0,0.46993284265870394,125,1484.0
3720.0,310,0,130,9610,9920,0,2110.0,6.806451612903226,6.596404735319766,8,101.0,0.38935395332967504,4,73.0,0.4802478343143574,15,293.0,0.3242701753965452,5,92.0,0.5924025828452578,8,95.0,0.37514061844003654,4,77.0,0.47862993580533447,8,144.0,0.31091008829016553,13,203.0,0.2716985328987695,14,241.0,0.19926458027075122,7,110.0,0.3705153243466797,8,95.0,0.5407200821420655,3,52.0,0.6177710900355118,12,213.0,0.4049085715329755,10,171.0,0.4411509171573625,8,97.0,0.51922719342585,3,54.0,0.677216086352803,130,2111.0
3725.0,319,0,138,9617,9936,0,2785.0,8.730407523510971,6.521900813493452,10,148.0,0.3625744481088876,4,93.0,0.46403014565896983,15,368.0,0.3646302368275696,5,117.0,0.5893238146104,10,140.0,0.3185849669427805,4,97.0,0.39511515382561196,8,184.0,0.25046457980797876,13,268.0,0.18096079433191795,14,311.0,0.21593606857149814,7,145.0,0.3489887676266603,10,141.0,0.4769627324967713,3,67.0,0.6411083258876722,12,273.0,0.39273778087145805,10,221.0,0.3888919728164949,10,144.0,0.5392258947170558,3,69.0,0.6039604270344379,138,2786.0
3730.0,317,0,145,9635,9952,0,3497.0,11.031545741324921,6.229858435375941,11,203.0,0.3512835246913796,4,113.0,0.48504048183164894,15,443.0,0.36969870692344803,5,142.0,0.5620805617842258,12,197.0,0.3867475858226998,4,117.0,0.5156243610665402,8,224.0,0.37704813630266926,13,333.0,0.33206331745210194,14,381.0,0.2112816240267512,7,180.0,0.34205532909683983,12,198.0,0.40131754713018764,3,82.0,0.5751589661815169,12,333.0,0.354263152356594,10,271.0,0.369566791438108,12,197.0,0.4549800854769054,3,84.0,0.6412512057694448,145,3498.0
3735.0,308,0,155,9652,9960,0,4248.0,13.792207792207792,5.814523874840324,14,266.0,0.2648193653260029,4,133.0,0.40050751506545773,15,518.0,0.3520072686149792,5,167.0,0.5689275672613665,14,263.0,0.3852949474643425,4,137.0,0.6217081469060081,8,264.0,0.4131862915084377,13,398.0,0.36672875688516265,14,451.0,0.20698808775571323,7,215.0,0.2745629235871602,14,264.0,0.23483675004682342,3,97.0,0.5577262188938685,12,393.0,0.27435391606291626,10,321.0,0.3250143069675029,15,263.0,0.40477655702714616,3,99.0,0.6569196448832105,155,4249.0
3740.0,309,0,151,9667,9976,0,4623.0,14.96116504854369,5.3341128932561475,15,340.0,0.23934039485423617,4,153.0,0.4495439408875894,7,402.0,0.396890052157143,5,193.0,0.5627144141159305,15,338.0,0.39466748305482124,4,157.0,0.5892511316789214,8,304.0,0.3961533146861504,13,463.0,0.3583743125776487,14,521.0,0.20509914583400224,7,250.0,0.3492901443650154,15,339.0,0.24614122562869087,3,112.0,0.46253422792830584,12,453.0,0.18843530801788458,10,371.0,0.19254786167760543,16,340.0,0.32187710303986455,3,114.0,0.5627709927434695,151,4850.0
3745.0,318,0,70,9674,9992,0,739.0,2.3238993710691824,5.2744839239179,9,246.0,0.32895002348191993,2,5.0,0.5775444856142715,6,275.0,0.3062468239719372,1,41.0,0.6883768993385411,10,246.0,0.28400172854444017,1,3.0,0.5342321704311271,2,154.0,0.27579484599673354,5,343.0,0.2924681276316555,4,394.0,0.37131964063446865,1,111.0,0.5341529554867611,9,249.0,0.25948238026131737,2,6.0,0.3101790472034556,2,317.0,0.3856997200332494,2,232.0,0.25148463232495705,10,249.0,0.1818952173270348,4,10.0,0.25523642295839527,70,2881.0
3750.0,315,0,86,9685,10000,0,413.0,1.3111111111111111,6.276750929350928,3,126.0,0.41077373790406924,3,19.0,0.6445401596301172,11,109.0,0.17910266256082388,5,17.0,0.5055354662635964,9,178.0,0.1920649304083502,4,21.0,0.44363297815757236,6,27.0,0.367338146218545,8,221.0,0.40373539850243306,2,244.0,0.5541074454226325,4,20.0,0.6239582677526738,2,156.0,0.3127866523778099,4,26.0,0.6075032585067895,1,159.0,0.5236169670950438,4,97.0,0.6143473507464038,10,165.0,0.17195071298357228,10,45.0,0.37944540248837627,86,1630.0
3755.0,328,0,118,9688,10016,0,951.0,2.899390243902439,7.172943913921022,5,63.0,0.49609499498196324,6,41.0,0.6492964110973757,17,154.0,0.05291900775138449,8,49.0,0.44971864253937466,12,127.0,0.28580832205446793,9,60.0,0.4906421573041979,6,57.0,0.30636482029501494,11,85.0,0.35287045620381585,4,30.0,0.5424923135405689,5,44.0,0.6116930782484562,3,61.0,0.4414946254535031,4,46.0,0.6470787704603361,3,18.0,0.3644712261485257,4,44.0,0.6568826651018919,10,130.0,0.30323694700053455,11,99.0,0.45015126089338187,118,1108.0
3760.0,327,0,127,9705,10032,0,1573.0,4.81039755351682,7.2082074241884015,7,62.0,0.5080166135919514,7,72.0,0.5504187625811201,17,238.0,0.21464066579086288,8,89.0,0.4103504906980548,12,159.0,0.3327985270029384,9,103.0,0.5015936794670532,6,85.0,0.43010446277584086,11,138.0,0.3266349293791435,6,57.0,0.5770503654546383,8,77.0,0.5647323004819695,4,49.0,0.5712444954779495,4,64.0,0.6406394014795914,3,32.0,0.6318607794521177,4,62.0,0.5830960531493841,10,148.0,0.3688222608327249,11,152.0,0.4289802164545996,127,1587.0
3765.0,321,0,132,9719,10040,0,2224.0,6.928348909657321,6.710259432771602,8,99.0,0.3619822934129186,9,114.0,0.49323297766435165,17,323.0,0.33291386992424,8,129.0,0.23110873220070405,12,215.0,0.18548710827759926,9,148.0,0.4683850970847936,6,115.0,0.5774844301044005,11,193.0,0.149989858272834,7,92.0,0.501588322388507,9,119.0,0.459267764358192,4,67.0,0.469585623122711,4,84.0,0.6226438643100325,3,47.0,0.7167191932954893,4,82.0,0.4121220369826672,10,194.0,0.2154157721670698,11,207.0,0.3803046371496378,132,2228.0
3770.0,320,0,141,9736,10056,0,2918.0,9.11875,6.517072875837549,10,145.0,0.33125913454720207,11,167.0,0.3961013397080864,17,408.0,0.2835877121685253,8,169.0,0.3540286757263621,12,275.0,0.24004894769218518,9,193.0,0.43243721064275664,6,145.0,0.5925869276933775,11,248.0,0.1401839026383846,10,141.0,0.46715484374157795,11,170.0,0.3943642454666696,4,87.0,0.4884968571722809,4,104.0,0.5929506303342985,3,62.0,0.6642165237255379,4,102.0,0.39727932477115957,10,244.0,0.22467628828898997,11,262.0,0.3672790581752251,141,2922.0
3775.0,317,0,149,9755,10072,0,3651.0,11.517350157728707,6.231779525357721,12,202.0,0.3563649553329008,13,227.0,0.37930477719843736,17,493.0,0.33514245981285457,8,209.0,0.44037860153716457,12,335.0,0.19375583681455674,9,238.0,0.3651876493870331,6,175.0,0.5491844429498517,11,303.0,0.3759512948175956,12,198.0,0.4468009019456227,13,234.0,0.3904785077037851,4,107.0,0.48842743748892425,4,124.0,0.5644608425585943,3,77.0,0.6298807953781238,4,122.0,0.6269383700941638,10,294.0,0.27488387151336663,11,317.0,0.3463984914343561,149,3655.0
3780.0,307,0,157,9773,10080,0,4415.0,14.381107491856678,5.6971077409327595,14,267.0,0.23874743050946484,15,296.0,0.30057605447145996,17,578.0,0.30830683781174895,8,249.0,0.4437896931632307,12,395.0,0.18317027258484922,9,283.0,0.2977339493862213,6,205.0,0.526992479010773,11,358.0,0.438166529688698,14,263.0,0.4162031673728831,15,304.0,0.38452768564455625,4,127.0,0.39581940082320016,4,144.0,0.5691847242901548,3,92.0,0.6488002929013904,4,142.0,0.5894568512829723,10,344.0,0.2196331291504462,11,372.0,0.2804158545866891,157,4419.0
3785.0,314,0,125,9782,10096,0,3567.0,11.359872611464969,5.014590643648092,13,260.0,0.27686856762713863,14,290.0,0.2414622749100978,10,481.0,0.30174769839099,6,209.0,0.3044692363363603,10,370.0,0.26845489499478686,7,245.0,0.24338108753341403,4,154.0,0.5604062513043959,9,330.0,0.3475498197631748,13,259.0,0.32431562059734403,14,298.0,0.3463164681506789,2,64.0,0.5668262532192998,2,78.0,0.46068423422162874,1,34.0,0.608871496535749,3,76.0,0.47248326168277494,8,307.0,0.3105661270565439,9,341.0,0.2829541598210673,125,3796.0
3790.0,324,0,66,9788,10112,0,336.0,1.037037037037037,5.54433128135633,7,208.0,0.34199544048974156,8,238.0,0.21942696878216908,7,371.0,0.2536963534976167,2,153.0,0.3706712477302742,1,319.0,0.5054376824060917,2,192.0,0.42067054489970584,4,89.0,0.456564718146464,4,245.0,0.2739746964184957,9,212.0,0.21835051321028362,9,281.0,0.3243237485297893,1,12.0,0.6553993527290984,1,11.0,0.4884820523039153,4,17.0,0.3856216423501229,5,26.0,0.41403616555313416,0,246.0,0.5229634732367806,2,285.0,0.4125558704451421,66,2905.0
3795.0,319,0,96,9801,10120,0,509.0,1.5956112852664577,6.462333974438448,4,124.0,0.3887039781719481,4,129.0,0.2793374300976391,13,245.0,0.21711662573307708,5,35.0,0.41607234575215396,2,91.0,0.6838715329191252,3,28.0,0.6203149313632438,10,50.0,0.4160802355241263,12,98.0,0.35208411245675403,9,131.0,0.23039182218350054,5,159.0,0.23135470738928435,4,25.0,0.5907490138819993,3,25.0,0.6534773923288705,9,54.0,0.39206332995298254,7,58.0,0.4035563612239663,3,59.0,0.6462075341750465,3,60.0,0.48796937058503076,96,1371.0
3800.0,325,0,120,9811,10136,0,1079.0,3.32,7.155137503967316,6,62.0,0.5231864312934422,4,80.0,0.5000219064131167,16,170.0,0.13867241046540407,5,52.0,0.28334238773078513,4,28.0,0.6335433431062855,4,38.0,0.6260139536493725,11,104.0,0.4765399667020295,12,123.0,0.393942602368997,9,116.0,0.3500521826727687,9,105.0,0.35704537137893455,6,45.0,0.602094797219637,3,32.0,0.7214389251527374,12,102.0,0.42888972524421304,10,95.0,0.45436100091826453,5,32.0,0.5209153502710114,4,32.0,0.395031226619239,120,1216.0
3805.0,324,0,127,9828,10152,0,1703.0,5.256172839506172,7.094864559465369,7,85.0,0.508676418277135,4,59.0,0.542713153971662,16,246.0,0.24446203545349787,5,77.0,0.4842088056825407,7,58.0,0.5473402882756568,4,58.0,0.5715176904296075,11,158.0,0.39462198465105525,12,175.0,0.3209883145890152,9,132.0,0.3547261807330019,9,113.0,0.40308078260638114,7,78.0,0.5760717387615418,3,46.0,0.6584067798546137,12,161.0,0.3907985776710247,10,145.0,0.47693654511346045,7,63.0,0.5411703895986338,4,52.0,0.5294902657006297,127,1706.0
3810.0,316,0,134,9844,10160,0,2359.0,7.465189873417722,6.700450863318772,9,127.0,0.3266794953204093,4,79.0,0.481836808825563,16,326.0,0.3460990516403739,5,102.0,0.6128339645165299,8,96.0,0.4348420936651495,4,78.0,0.48927648168292476,11,213.0,0.29506666765418693,12,235.0,0.18423384585586264,9,177.0,0.2339003963746045,9,155.0,0.2460293037317367,9,120.0,0.504475096817751,3,61.0,0.6296925869887612,12,221.0,0.36469972631860886,10,195.0,0.4327092060097345,9,102.0,0.49851733604601056,4,72.0,0.6306636656669958,134,2359.0
3815.0,320,0,143,9856,10176,0,3057.0,9.553125,6.486016618934758,11,178.0,0.3534699441465507,4,99.0,0.4856506117804642,16,406.0,0.33734825906983634,5,127.0,0.5422038456687328,10,144.0,0.4067741250804704,4,98.0,0.4684525193301803,11,268.0,0.19845982654017508,12,295.0,0.14207964395055925,9,222.0,0.2942631992219929,9,200.0,0.2400426518246549,12,175.0,0.42810504742520555,3,76.0,0.6136573343856525,12,281.0,0.3390403444637538,10,245.0,0.3911486503625417,11,151.0,0.5084058559803257,4,92.0,0.6403843855362732,143,3057.0
3820.0,318,0,149,9874,10192,0,3789.0,11.915094339622641,6.217567458288009,12,237.0,0.3167073732319099,4,119.0,0.4779757299586176,16,486.0,0.32874019700657947,5,152.0,0.5886298997046273,12,202.0,0.4502740110802167,4,118.0,0.5918970458989484,11,323.0,0.3609538296851012,12,355.0,0.34100166589894093,9,267.0,0.2957215370684979,9,245.0,0.29072505082801686,14,239.0,0.34330482605291734,3,91.0,0.581820190471866,12,341.0,0.24480814090223227,10,295.0,0.31548473276912586,12,207.0,0.43494821531870115,4,112.0,0.6253789017183938,149,3789.0
3825.0,308,0,158,9892,10200,0,4558.0,14.7987012987013,5.68464400449393,15,308.0,0.24687426875692145,4,139.0,0.47804739738416135,16,566.0,0.3156347586266406,5,177.0,0.5912664115937529,14,268.0,0.4328287448111986,4,138.0,0.619160721588569,11,378.0,0.40175552441885626,12,415.0,0.45319337295482387,9,312.0,0.2943229644885106,9,290.0,0.29394338867879255,16,311.0,0.25378383920844744,3,106.0,0.4745938637352658,12,401.0,0.18368095539170998,10,345.0,0.19038275867965607,14,272.0,0.3749311282930811,4,132.0,0.6031768061051327,158,4558.0
3830.0,316,0,100,9900,10216,0,2553.0,8.079113924050633,4.835757458181335,13,299.0,0.2954455139579727,0,75.0,0.692129324229394,9,453.0,0.18024245837847655,1,116.0,0.5279306261813103,13,266.0,0.27918765594859213,0,70.0,0.48833641130472694,8,345.0,0.2330411179657071,8,385.0,0.31347097006809094,5,269.0,0.3202174885454219,5,245.0,0.36555800550178336,13,307.0,0.2365646490061409,0,37.0,0.6152821586108729,8,372.0,0.24329483471614338,6,303.0,0.23292521314011913,11,266.0,0.25365720240316014,0,67.0,0.6221856894352789,100,3875.0
3835.0,325,0,74,9907,10232,0,287.0,0.8830769230769231,5.666843760007319,5,198.0,0.37010751016328663,1,7.0,0.7197037125589619,9,343.0,0.2421906882590617,5,16.0,0.40828070112012543,9,191.0,0.19084191273809162,6,21.0,0.3246280218139046,7,221.0,0.2594530860184108,6,261.0,0.27469095286658557,2,127.0,0.6211394702324251,1,114.0,0.6119054436828895,8,217.0,0.2551889166486113,2,12.0,0.6050806199157335,1,233.0,0.3731666266961604,1,153.0,0.5031172481864389,9,183.0,0.26101166571007484,2,13.0,0.450825651192906,74,2310.0
3840.0,324,0,106,9916,10240,0,623.0,1.9228395061728396,6.5546930424263845,2,109.0,0.4191852052808386,3,19.0,0.6719062424525639,13,181.0,0.24451905994566384,10,57.0,0.3618189838276923,11,143.0,0.2532641674378606,10,64.0,0.38906325057678237,9,109.0,0.28820034231034114,12,151.0,0.40033975693552615,3,27.0,0.571407791473782,4,22.0,0.667561678800917,5,141.0,0.3131406549074545,3,26.0,0.5935180385701335,4,95.0,0.4652532866218661,2,18.0,0.7357041135706505,8,112.0,0.2752469705417992,7,35.0,0.45064688664816516,106,1309.0
3845.0,332,0,125,9924,10256,0,1230.0,3.7048192771084336,7.108886545433583,5,45.0,0.5573349840608581,5,38.0,0.6327802359164756,13,168.0,0.21046848394890752,12,115.0,0.3961454349159972,11,124.0,0.331159556392833,12,121.0,0.4339612043652188,9,110.0,0.09145557447401613,13,132.0,0.3754446726050981,6,46.0,0.4495363362046901,5,40.0,0.5563147428375685,5,71.0,0.4249522418628962,4,39.0,0.6247405775590977,4,36.0,0.1956357326400244,3,26.0,0.7184546223307946,8,94.0,0.4070616996268275,10,76.0,0.4801474211599437,125,1281.0
3850.0,328,0,132,9944,10272,0,1875.0,5.716463414634147,6.814152478240314,6,57.0,0.5372669838899204,7,70.0,0.5711548591055945,13,233.0,0.3254393967223029,12,174.0,0.35300660805972545,11,173.0,0.25875986208430296,12,178.0,0.40770633291587005,9,155.0,0.35270683883799997,13,197.0,0.28643507404028384,8,81.0,0.5097144960124266,7,71.0,0.5213162269685687,5,78.0,0.4675036433384907,4,59.0,0.6089879105610658,4,56.0,0.4796936643206527,3,41.0,0.5664066889291136,8,127.0,0.32214852791360576,10,126.0,0.4571647882465413,132,1876.0
3855.0,324,0,142,9956,10280,0,2558.0,7.895061728395062,6.385193311320967,9,93.0,0.3650760931770182,9,112.0,0.4741716200781527,13,298.0,0.40281131371642975,12,234.0,0.28502884572159926,11,228.0,0.20890865597552116,12,238.0,0.3991144267488758,9,200.0,0.46573574215513214,13,262.0,0.20633850967046252,10,124.0,0.4880613878610149,10,112.0,0.3880952363286169,5,103.0,0.34509910715035386,4,79.0,0.5690663479216427,4,76.0,0.5846626011110843,3,56.0,0.39722026359391266,8,167.0,0.2599382318759738,10,176.0,0.45779519324749945,142,2558.0
3860.0,327,0,148,9969,10296,0,3279.0,10.027522935779816,6.176095169242814,10,139.0,0.3962798061081983,11,163.0,0.3898207171385872,13,363.0,0.40055258113720144,12,294.0,0.3035119088153022,11,283.0,0.24990319864432606,12,298.0,0.335509374901554,9,245.0,0.4902666193576116,13,327.0,0.18058175530268403,11,176.0,0.44655952859179515,12,164.0,0.3766850237106348,5,128.0,0.41302160491645873,4,99.0,0.4757961869649691,4,96.0,0.6078647509394921,3,71.0,0.3904186395799033,8,207.0,0.31420594823018066,10,226.0,0.3206105780792766,148,3279.0
3865.0,326,0,155,9986,10312,0,4040.0,12.392638036809815,6.086381569957517,12,195.0,0.33603637776921264,13,225.0,0.35646320919901303,13,428.0,0.4324873726904584,12,354.0,0.4317514798273396,11,338.0,0.2546227416978162,12,358.0,0.2200868087501664,9,290.0,0.4668788862199079,13,392.0,0.3076444607437772,13,237.0,0.41373016523725725,13,226.0,0.430863269264163,5,153.0,0.43088599193504223,4,119.0,0.507862038808718,4,116.0,0.5901585454115186,3,86.0,0.5344227355805491,8,247.0,0.32366514205321034,10,276.0,0.2199219830178718,155,4040.0
3870.0,316,0,163,10004,10320,0,4835.0,15.300632911392405,5.521376151147152,14,259.0,0.27582930104958925,15,295.0,0.2608572182770786,13,493.0,0.3145929517896471,12,414.0,0.41066268618878093,11,393.0,0.19885401745219206,12,418.0,0.18877175826711237,9,335.0,0.44281073830889833,13,457.0,0.3674242951249411,15,308.0,0.3376057694232214,15,296.0,0.41219512607946457,5,178.0,0.43494782833891804,4,139.0,0.4683838800743767,4,136.0,0.5579478327454299,3,101.0,0.625146197119896,8,287.0,0.3255718667168841,10,326.0,0.20993470267856695,163,4835.0
3875.0,322,0,89,10014,10336,0,1973.0,6.127329192546584,4.668469321878381,10,250.0,0.27471537275288116,10,287.0,0.1839308075415784,7,375.0,0.21271599490761822,6,383.0,0.23853116613040604,5,353.0,0.29402681862431695,6,385.0,0.2678710831008547,5,287.0,0.28700289034246174,8,433.0,0.3813489575938492,11,293.0,0.29305914629684665,12,289.0,0.2710345895820387,0,115.0,0.46615277027261587,0,69.0,0.5607838333784957,2,78.0,0.38239108540401406,0,34.0,0.5142246711407478,2,237.0,0.4055114713713772,5,286.0,0.2309978010907775,89,4154.0
3880.0,333,0,75,10019,10352,0,284.0,0.8528528528528528,5.951776754031508,4,166.0,0.39495262358775385,5,196.0,0.27285608713273635,9,247.0,0.2853206340705594,6,210.0,0.28450949102121953,2,206.0,0.5812017247259449,2,239.0,0.531456385930246,6,111.0,0.3867827939136989,4,289.0,0.3582817265553114,7,199.0,0.21894795439882345,8,209.0,0.22846901414491808,2,13.0,0.6599252245849407,3,13.0,0.538710726622326,8,32.0,0.31780889674263646,6,22.0,0.34247729403558674,1,47.0,0.6781402508311882,2,152.0,0.5855506670232974,75,2351.0
3885.0,332,0,116,10028,10360,0,747.0,2.25,6.884370220872241,5,69.0,0.42926879788017436,3,81.0,0.3613259055391486,11,104.0,0.22629619433976308,9,64.0,0.23538983230771393,4,28.0,0.6410568143093172,4,26.0,0.6162594208537253,11,81.0,0.405654347848203,10,95.0,0.4170292091918269,11,106.0,0.2223295397646163,9,122.0,0.2860124603090565,5,32.0,0.6337337602626465,4,30.0,0.5566381915515499,11,82.0,0.4292226824491958,12,68.0,0.3705092352136607,4,24.0,0.5618036287841943,3,24.0,0.536935925656904,116,1036.0
3890.0,330,0,129,10046,10376,0,1375.0,4.166666666666667,7.08842685892923,7,69.0,0.48020648417551093,3,47.0,0.5619913595697154,12,160.0,0.23970882915993386,9,105.0,0.2244338135726395,6,49.0,0.6067973154651395,4,42.0,0.5824588370008055,11,134.0,0.43741685607301173,11,107.0,0.4298303693539031,12,122.0,0.3396540044229181,9,115.0,0.39331710956115523,6,54.0,0.5802993327372234,5,55.0,0.5677675774898534,11,133.0,0.4573250569063823,14,132.0,0.3885146380501727,6,47.0,0.46454986455598707,3,35.0,0.37684506841793086,129,1406.0
3895.0,326,0,136,10066,10392,0,2040.0,6.257668711656442,6.784177744690372,9,107.0,0.4541072092391555,3,54.0,0.5706413284122127,12,220.0,0.3366098792699123,9,150.0,0.39658803016944255,7,81.0,0.47391025254555114,4,62.0,0.5592870880992536,11,189.0,0.3222649120142192,11,162.0,0.3147807996507576,12,170.0,0.27803633616132434,9,155.0,0.34720931022319246,8,89.0,0.5670598553427362,5,78.0,0.544691098332866,11,188.0,0.4451488741856944,14,202.0,0.39482680560591443,8,83.0,0.4984179880116759,3,50.0,0.572894670080287,136,2040.0
3900.0,320,0,144,10080,10400,0,2744.0,8.575,6.316358628318022,10,155.0,0.3419342777425818,3,69.0,0.5438800933970687,12,280.0,0.41511835942223324,9,195.0,0.4710889759493428,10,126.0,0.3402158570344578,4,82.0,0.40557065533599573,11,244.0,0.23735883083294468,11,217.0,0.08175007397251241,12,230.0,0.19302425886277932,9,200.0,0.23365087626862976,10,134.0,0.4469088126772052,5,103.0,0.5079788219937607,11,243.0,0.4085901748566259,14,272.0,0.379286484922508,10,129.0,0.4935238827018354,3,65.0,0.6310270793919344,144,2744.0
3905.0,320,0,149,10096,10416,0,3482.0,10.88125,6.063653014775403,12,213.0,0.3073256529243783,3,84.0,0.4636126668689849,12,340.0,0.4262967614345407,9,240.0,0.49944943466897324,11,179.0,0.33891091078263536,4,102.0,0.39640280467989497,11,299.0,0.28928619993845167,11,272.0,0.25801360740318346,12,290.0,0.24042622198414135,9,245.0,0.29344257066614077,11,187.0,0.3533669184928304,5,128.0,0.4600955037194711,11,298.0,0.3519703372599164,14,342.0,0.26981070207717056,11,183.0,0.48010862653595976,3,80.0,0.617083933125509,149,3482.0
3910.0,320,0,158,10112,10432,0,4254.0,13.29375,5.863671871658946,15,282.0,0.30359026145418405,3,99.0,0.5545015214088388,12,400.0,0.42073316771798486,9,285.0,0.46258730761238875,13,240.0,0.4042192964793494,4,122.0,0.4958441122378932,11,354.0,0.37819889188259664,11,327.0,0.385947732012591,12,350.0,0.24307380032742135,9,290.0,0.29700259404382173,13,250.0,0.2870128876070324,5,153.0,0.4648210870348776,11,353.0,0.2878549040544408,14,412.0,0.20390154408622194,13,242.0,0.42354288720060623,3,95.0,0.5940255382927788,158,4254.0
